OBJECTID,ID,NAME,TELEPHONE,ADDRESS,ADDRESS2,CITY,STATE,ZIP,ZIPP4,COUNTY,FIPS,DIRECTIONS,EMERGTITLE,EMERGTEL,EMERGEXT,CONTDATE,CONTHOW,GEODATE,GEOHOW,HSIPTHEMES,NAICSCODE,NAICSDESCR,GEOLINKID,X,Y,ST_VENDOR,ST_VERSION,GEOPREC,PHONELOC,QC_QA,STATE_ID,SUBTYPE,DENOM,MEMBERS,ATTENDANCE,LOC_TYPE,PROT,CATH
1840,10584602,FIRST BAPTIST CHURCH,760-372-4600,84661 TRONA ROAD,NOT AVAILABLE,TRONA,CA,93562,2554,SAN BERNARDINO,06071,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,N/A,2008-11-04T00:00:00.000Z,ALT REF,2008-11-04T00:00:00.000Z,MANUAL,"HIGH VALUE OR SYMBOLIC TARGETS; PUBLIC VENUES; PUBLIC VENUES; HOUSES OF WORSHIP",813110,CHURCHES,128832640,-117.357928,35.7906107,NAVTEQ,2008Q1,ONENTITY,N/A,TGS,NOT AVAILABLE,CHRISTIAN,BAPT,NOT AVAILABLE,0,NOT AVAILABLE,Y,N
1841,10838954,CENTRAL PRESBYTERIAN CHURCH,209-723-0491,CANAL STREET,HOFFMEISTER CENTER,MERCED,CA,95340,NULL,MERCED,06047,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,N/A,2008-11-13T00:00:00.000Z,ALT REF,2008-11-13T00:00:00.000Z,MANUAL,"HIGH VALUE OR SYMBOLIC TARGETS; PUBLIC VENUES; PUBLIC VENUES; HOUSES OF WORSHIP",813110,CHURCHES,105498378,-120.4817151,37.3035518,NAVTEQ,2008Q1,ONENTITY,N/A,TGS,NOT AVAILABLE,CHRISTIAN,NOT AVAILABLE,NOT AVAILABLE,0,NOT AVAILABLE,Y,N
1842,10762363,CENTRAL PRESBYTERIAN CHURCH,209-723-0491,1920 CANAL STREET,SANCTUARY BUILDING,MERCED,CA,95340,3747,MERCED,06047,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,N/A,2008-11-12T00:00:00.000Z,ALT REF,2008-11-12T00:00:00.000Z,MANUAL,"HIGH VALUE OR SYMBOLIC TARGETS; PUBLIC VENUES; PUBLIC VENUES; HOUSES OF WORSHIP",813110,CHURCHES,105498378,-120.4820418,37.3042604,NAVTEQ,2008Q1,ONENTITY,N/A,TGS,NOT AVAILABLE,CHRISTIAN,PCUSA,631,462,NOT AVAILABLE,Y,N
1843,10432188,CROSSROADS CHURCH,530-268-2539,10050 WOLF ROAD,NOT AVAILABLE,GRASS VALLEY,CA,95949,8194,NEVADA,06057,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,N/A,2008-11-12T00:00:00.000Z,ALT REF,2008-11-12T00:00:00.000Z,MANUAL,"HIGH VALUE OR SYMBOLIC TARGETS; PUBLIC VENUES; PUBLIC VENUES; HOUSES OF WORSHIP",813110,CHURCHES,116969260,-121.0954334,39.0436486,NAVTEQ,2008Q1,ONENTITY,N/A,TGS,NOT AVAILABLE,CHRISTIAN,CAL,NOT AVAILABLE,2500,NOT AVAILABLE,Y,N
1844,10443428,OUR LADY OF MERCY,209-383-3924,671 EAST YOSEMITE AVENUE,NOT AVAILABLE,MERCED,CA,95340,9117,MERCED,06047,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,N/A,2008-11-12T00:00:00.000Z,ALT REF,2008-11-12T00:00:00.000Z,MANUAL,"HIGH VALUE OR SYMBOLIC TARGETS; PUBLIC VENUES; PUBLIC VENUES; HOUSES OF WORSHIP",813110,CHURCHES,120406406,-120.4635499,37.332796,NAVTEQ,2008Q1,ONENTITY,N/A,TGS,NOT AVAILABLE,CHRISTIAN,NOT AVAILABLE,NOT AVAILABLE,0,NOT AVAILABLE,N,Y
1845,10583983,LIGHTHOUSE BIBLE BAPTIST CHURCH,208-356-7427,1816 NORTH STATE HIGHWAY 33,NOT AVAILABLE,SUGAR CITY,ID,83448,NULL,MADISON,16065,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,N/A,2008-12-09T00:00:00.000Z,ALT REF,2008-12-09T00:00:00.000Z,MANUAL,"HIGH VALUE OR SYMBOLIC TARGETS; PUBLIC VENUES; PUBLIC VENUES; HOUSES OF WORSHIP",813110,CHURCHES,126145115,-111.7557081,43.8686338,NAVTEQ,2008Q1,BLOCKFACE,N/A,TGS,NOT AVAILABLE,CHRISTIAN,BAPT,NOT AVAILABLE,0,NOT AVAILABLE,Y,N
1846,10584687,BIBLE BELIEVERS BAPTIST CHURCH,530-272-6210,13005 ROUGH AND READY HIGHWAY,NOT AVAILABLE,ROUGH AND READY,CA,95975,9611,NEVADA,06057,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,N/A,2008-11-13T00:00:00.000Z,ALT REF,2008-11-13T00:00:00.000Z,MANUAL,"HIGH VALUE OR SYMBOLIC TARGETS; PUBLIC VENUES; PUBLIC VENUES; HOUSES OF WORSHIP",813110,CHURCHES,105576991,-121.1132476,39.2323812,NAVTEQ,2008Q1,ONENTITY,N/A,TGS,NOT AVAILABLE,CHRISTIAN,BAPT,NOT AVAILABLE,0,NOT AVAILABLE,Y,N
1847,10684065,BUDDHIST GROUP NEVADA CITY,N/A,12528 SHORT CIRCLE,NOT AVAILABLE,NEVADA CITY,CA,95959,8935,NEVADA,06057,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,N/A,2008-11-13T00:00:00.000Z,ALT REF,2008-11-13T00:00:00.000Z,MANUAL,"HIGH VALUE OR SYMBOLIC TARGETS; PUBLIC VENUES; PUBLIC VENUES; HOUSES OF WORSHIP",813110,PLACES OF WORSHIP,116941152,-120.9598442,39.2488006,NAVTEQ,2008Q1,ONENTITY,N/A,TGS,NOT AVAILABLE,BUDDHIST,"TIBETAN, KARMA KAGYU",NOT AVAILABLE,0,NOT AVAILABLE,N,N
1848,10685351,WHITE CLOUD ZEN CENTER IDAHO,208-478-9715,232 SOUTH 9TH AVENUE,NOT AVAILABLE,POCATELLO,ID,83201,5308,BANNOCK,16005,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,N/A,2008-12-09T00:00:00.000Z,ALT REF,2008-12-05T00:00:00.000Z,MANUAL,"HIGH VALUE OR SYMBOLIC TARGETS; PUBLIC VENUES; PUBLIC VENUES; HOUSES OF WORSHIP",813110,PLACES OF WORSHIP,87115447,-112.4377409,42.868175,NAVTEQ,2008Q1,BLOCKFACE,N/A,TGS,NOT AVAILABLE,BUDDHIST,SOTO ZEN,NOT AVAILABLE,0,NOT AVAILABLE,N,N
1849,10435133,FIRST SOUTHERN BAPTIST CHURCH - LAS VEGAS,702-732-3100,700 EAST SAINT LOUIS AVENUE,NOT AVAILABLE,LAS VEGAS,NV,89104,2823,CLARK,32003,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,N/A,2007-09-20T00:00:00.000Z,ALT REF,2007-09-20T00:00:00.000Z,MANUAL,"HIGH VALUE OR SYMBOLIC TARGETS; PUBLIC VENUES; PUBLIC VENUES; HOUSES OF WORSHIP",813110,CHURCHES,24442715,-115.1455975,36.1474139,NAVTEQ,2006Q4,ONENTITY,N/A,TGS,NOT AVAILABLE,CHRISTIAN,SBC,1759,0,NOT AVAILABLE,Y,N
1850,10684680,MAHABODHI METTA CHARITABLE FUND,559-683-2512,31147 BLUE JAY COURT,NOT AVAILABLE,COARSEGOLD,CA,93614,9635,MADERA,06039,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,N/A,2008-10-30T00:00:00.000Z,ALT REF,2008-10-30T00:00:00.000Z,MANUAL,"HIGH VALUE OR SYMBOLIC TARGETS; PUBLIC VENUES; PUBLIC VENUES; HOUSES OF WORSHIP",813110,PLACES OF WORSHIP,106237114,-119.744602,37.2006763,NAVTEQ,2008Q1,ONENTITY,N/A,TGS,NOT AVAILABLE,BUDDHIST,THERAVADA,NOT AVAILABLE,0,NOT AVAILABLE,N,N
1851,10435727,CENTRAL VALLEY BAPTIST CHURCH,208-888-4189,600 NORTH TEN MILE ROAD,NOT AVAILABLE,MERIDIAN,ID,83642,5402,ADA,16001,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,N/A,2007-09-19T00:00:00.000Z,ALT REF,2007-09-19T00:00:00.000Z,MANUAL,"HIGH VALUE OR SYMBOLIC TARGETS; PUBLIC VENUES; PUBLIC VENUES; HOUSES OF WORSHIP",813110,CHURCHES,126124541,-116.4318178,43.6100114,NAVTEQ,2006Q4,ONENTITY,N/A,TGS,NOT AVAILABLE,CHRISTIAN,SBC,817,470,NOT AVAILABLE,Y,N
1852,10678187,THE CHURCH OF JESUS CHRIST OF LATTER DAY SAINTS - CANNON 2ND (TONGAN) WARD,801-478-1274,1172 SOUTH GLENDALE DRIVE,NOT AVAILABLE,SALT LAKE CITY,UT,84104,3320,SALT LAKE,49035,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,N/A,2009-04-17T00:00:00.000Z,ALT REF,2009-04-17T00:00:00.000Z,MANUAL,"HIGH VALUE OR SYMBOLIC TARGETS; PUBLIC VENUES; PUBLIC VENUES; HOUSES OF WORSHIP",813110,CHURCHES,32061912,-111.9315589,40.7434161,NAVTEQ,2008Q1,ONENTITY,N/A,TGS,NOT AVAILABLE,CHRISTIAN,LDS,NOT AVAILABLE,0,NOT AVAILABLE,Y,N
1853,10586417,FIRST BAPTIST CHURCH,208-934-5683,504 WASHINGTON STREET,NOT AVAILABLE,GOODING,ID,83330,1348,GOODING,16047,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,N/A,2008-12-01T00:00:00.000Z,ALT REF,2008-12-01T00:00:00.000Z,MANUAL,"HIGH VALUE OR SYMBOLIC TARGETS; PUBLIC VENUES; PUBLIC VENUES; HOUSES OF WORSHIP",813110,CHURCHES,87094982,-114.711253,42.9404799,NAVTEQ,2008Q1,ONENTITY,N/A,TGS,NOT AVAILABLE,CHRISTIAN,ABC,NOT AVAILABLE,0,NOT AVAILABLE,Y,N
1854,10579944,FAITH BAPTIST CHURCH,541-372-3911,407 MAIN STREET,NOT AVAILABLE,NYSSA,OR,97913,3913,MALHEUR,41045,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,N/A,2009-03-19T00:00:00.000Z,ALT REF,2009-03-20T00:00:00.000Z,MANUAL,"HIGH VALUE OR SYMBOLIC TARGETS; PUBLIC VENUES; PUBLIC VENUES; HOUSES OF WORSHIP",813110,CHURCHES,87456040,-116.9978879,43.8765216,NAVTEQ,2008Q1,ONENTITY,N/A,TGS,NOT AVAILABLE,CHRISTIAN,BAPT,NOT AVAILABLE,0,NOT AVAILABLE,Y,N
1855,10586399,DUBOIS COMMUNITY BAPTIST CHURCH,208-374-5214,220 SOUTH OAKLEY AVENUE,NOT AVAILABLE,DUBOIS,ID,83423,NULL,CLARK,16033,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,N/A,2008-12-01T00:00:00.000Z,ALT REF,2008-12-01T00:00:00.000Z,MANUAL,"HIGH VALUE OR SYMBOLIC TARGETS; PUBLIC VENUES; PUBLIC VENUES; HOUSES OF WORSHIP",813110,CHURCHES,84913901,-112.2306171,44.1741067,NAVTEQ,2008Q1,BLOCKFACE,N/A,TGS,NOT AVAILABLE,CHRISTIAN,ABC,NOT AVAILABLE,0,NOT AVAILABLE,Y,N
1856,10579027,MOUNTAIN VALLEY BAPTIST CHURCH,208-879-5950,901 CLINIC ROAD,NOT AVAILABLE,CHALLIS,ID,83226,NULL,CUSTER,16037,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,N/A,2008-12-01T00:00:00.000Z,ALT REF,2008-12-01T00:00:00.000Z,MANUAL,"HIGH VALUE OR SYMBOLIC TARGETS; PUBLIC VENUES; PUBLIC VENUES; HOUSES OF WORSHIP",813110,CHURCHES,87002988,-114.2244013,44.5122715,NAVTEQ,2008Q1,ONENTITY,N/A,TGS,NOT AVAILABLE,CHRISTIAN,BAPT,NOT AVAILABLE,0,NOT AVAILABLE,Y,N
1857,10443310,SAINT MARYS CATHOLIC CHURCH,208-344-2597,2612 WEST STATE STREET,NOT AVAILABLE,BOISE,ID,83702,2243,ADA,16001,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,N/A,2008-12-02T00:00:00.000Z,ALT REF,2008-12-02T00:00:00.000Z,MANUAL,"HIGH VALUE OR SYMBOLIC TARGETS; PUBLIC VENUES; PUBLIC VENUES; HOUSES OF WORSHIP",813110,CHURCHES,40568447,-116.2217052,43.6314926,NAVTEQ,2008Q1,ONENTITY,N/A,TGS,NOT AVAILABLE,CHRISTIAN,NOT AVAILABLE,NOT AVAILABLE,0,NOT AVAILABLE,N,Y
1858,10443308,CATHEDRAL OF SAINT JOHN THE EVANGELIST,208-342-3511,807 NORTH 8TH STREET,NOT AVAILABLE,BOISE,ID,83702,5522,ADA,16001,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,N/A,2008-12-01T00:00:00.000Z,ALT REF,2008-12-01T00:00:00.000Z,MANUAL,"HIGH VALUE OR SYMBOLIC TARGETS; PUBLIC VENUES; PUBLIC VENUES; HOUSES OF WORSHIP",813110,CHURCHES,40569296,-116.1985461,43.6214599,NAVTEQ,2008Q1,ONENTITY,N/A,TGS,NOT AVAILABLE,CHRISTIAN,NOT AVAILABLE,NOT AVAILABLE,0,NOT AVAILABLE,N,Y
1859,10761418,FOOTHILLS CHRISTIAN CHURCH,208-853-0011,9655 WEST STATE STREET,NOT AVAILABLE,BOISE,ID,83714,1887,ADA,16001,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,N/A,2008-12-01T00:00:00.000Z,ALT REF,2008-12-01T00:00:00.000Z,MANUAL,"HIGH VALUE OR SYMBOLIC TARGETS; PUBLIC VENUES; PUBLIC VENUES; HOUSES OF WORSHIP",813110,CHURCHES,40580045,-116.3048263,43.6787748,NAVTEQ,2008Q1,ONENTITY,N/A,TGS,NOT AVAILABLE,CHRISTIAN,CHRISTIAN,NOT AVAILABLE,700,NOT AVAILABLE,Y,N
1860,10443312,SACRED HEART CATHOLIC CHURCH,208-344-8311,811 SOUTH LATAH STREET,NOT AVAILABLE,BOISE,ID,83705,2256,ADA,16001,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,N/A,2008-12-02T00:00:00.000Z,ALT REF,2008-12-02T00:00:00.000Z,MANUAL,"HIGH VALUE OR SYMBOLIC TARGETS; PUBLIC VENUES; PUBLIC VENUES; HOUSES OF WORSHIP",813110,CHURCHES,40571107,-116.2291722,43.5967297,NAVTEQ,2008Q1,ONENTITY,N/A,TGS,NOT AVAILABLE,CHRISTIAN,NOT AVAILABLE,NOT AVAILABLE,0,NOT AVAILABLE,N,Y
1861,10583985,POCATELLO BAPTIST CHURCH,208-237-4915,190 WEST CHAPEL ROAD,NOT AVAILABLE,POCATELLO,ID,83201,4303,BANNOCK,16005,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,N/A,2008-12-02T00:00:00.000Z,ALT REF,2008-12-02T00:00:00.000Z,MANUAL,"HIGH VALUE OR SYMBOLIC TARGETS; PUBLIC VENUES; PUBLIC VENUES; HOUSES OF WORSHIP",813110,CHURCHES,87111539,-112.4523189,42.8960646,NAVTEQ,2008Q1,ONENTITY,N/A,TGS,NOT AVAILABLE,CHRISTIAN,BAPT,NOT AVAILABLE,0,NOT AVAILABLE,Y,N
1862,10585608,FIRST BAPTIST CHURCH,208-232-6305,408 NORTH ARTHUR AVENUE,NOT AVAILABLE,POCATELLO,ID,83204,3004,BANNOCK,16005,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,N/A,2008-12-02T00:00:00.000Z,ALT REF,2008-12-02T00:00:00.000Z,MANUAL,"HIGH VALUE OR SYMBOLIC TARGETS; PUBLIC VENUES; PUBLIC VENUES; HOUSES OF WORSHIP",813110,CHURCHES,87115808,-112.4540418,42.8640574,NAVTEQ,2008Q1,ONENTITY,N/A,TGS,NOT AVAILABLE,CHRISTIAN,ABC,NOT AVAILABLE,0,NOT AVAILABLE,Y,N
1863,10586400,COMMUNITY BAPTIST CHURCH,208-788-4107,200 2ND AVENUE SOUTH,NOT AVAILABLE,HAILEY,ID,83333,8431,BLAINE,16013,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,N/A,2008-12-01T00:00:00.000Z,ALT REF,2008-12-01T00:00:00.000Z,MANUAL,"HIGH VALUE OR SYMBOLIC TARGETS; PUBLIC VENUES; PUBLIC VENUES; HOUSES OF WORSHIP",813110,CHURCHES,87057294,-114.311718,43.5196076,NAVTEQ,2008Q1,ONENTITY,N/A,TGS,NOT AVAILABLE,CHRISTIAN,ABC,NOT AVAILABLE,0,NOT AVAILABLE,Y,N
1864,10586415,FIRST BAPTIST CHURCH OF EMMETT,208-365-4457,126 SOUTH HAYES AVENUE,NOT AVAILABLE,EMMETT,ID,83617,2906,GEM,16045,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,N/A,2008-12-01T00:00:00.000Z,ALT REF,2008-12-01T00:00:00.000Z,MANUAL,"HIGH VALUE OR SYMBOLIC TARGETS; PUBLIC VENUES; PUBLIC VENUES; HOUSES OF WORSHIP",813110,CHURCHES,87009179,-116.4984284,43.8748728,NAVTEQ,2008Q1,ONENTITY,N/A,TGS,NOT AVAILABLE,CHRISTIAN,ABC,NOT AVAILABLE,0,NOT AVAILABLE,Y,N
1865,10586418,BLACKFOOT FIRST BAPTIST CHURCH,208-785-3247,2550 ROSE ROAD,NOT AVAILABLE,BLACKFOOT,ID,83221,3942,BINGHAM,16011,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,N/A,2008-12-01T00:00:00.000Z,ALT REF,2008-12-01T00:00:00.000Z,MANUAL,"HIGH VALUE OR SYMBOLIC TARGETS; PUBLIC VENUES; PUBLIC VENUES; HOUSES OF WORSHIP",813110,CHURCHES,724006416,-112.3256005,43.2096021,NAVTEQ,2008Q1,ONENTITY,N/A,TGS,NOT AVAILABLE,CHRISTIAN,ABC,NOT AVAILABLE,0,NOT AVAILABLE,Y,N
1866,10583987,BIBLE BAPTIST CHURCH,208-587-7512,1555 AMERICAN LEGION BOULEVARD,NOT AVAILABLE,MOUNTAIN HOME,ID,83647,3162,ELMORE,16039,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,N/A,2008-12-01T00:00:00.000Z,ALT REF,2008-12-01T00:00:00.000Z,MANUAL,"HIGH VALUE OR SYMBOLIC TARGETS; PUBLIC VENUES; PUBLIC VENUES; HOUSES OF WORSHIP",813110,CHURCHES,41432522,-115.680744,43.1326477,NAVTEQ,2008Q1,ONENTITY,N/A,TGS,NOT AVAILABLE,CHRISTIAN,BAPT,NOT AVAILABLE,0,NOT AVAILABLE,Y,N
1867,10586396,CHRISTIAN AND BAPTIST CHURCH,208-587-4316,265 NORTH 4TH STREET EAST,NOT AVAILABLE,MOUNTAIN HOME,ID,83647,2741,ELMORE,16039,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,N/A,2008-12-01T00:00:00.000Z,ALT REF,2008-12-01T00:00:00.000Z,MANUAL,"HIGH VALUE OR SYMBOLIC TARGETS; PUBLIC VENUES; PUBLIC VENUES; HOUSES OF WORSHIP",813110,CHURCHES,87076075,-115.6925506,43.1334651,NAVTEQ,2008Q1,ONENTITY,N/A,TGS,NOT AVAILABLE,CHRISTIAN,ABC,NOT AVAILABLE,0,NOT AVAILABLE,Y,N
1868,10583980,FAITH BAPTIST CHURCH,208-390-4840,520 NORTH 2300 EAST,NOT AVAILABLE,SAINT ANTHONY,ID,83445,5621,FREMONT,16043,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,N/A,2008-12-01T00:00:00.000Z,ALT REF,2008-12-01T00:00:00.000Z,MANUAL,"HIGH VALUE OR SYMBOLIC TARGETS; PUBLIC VENUES; PUBLIC VENUES; HOUSES OF WORSHIP",813110,CHURCHES,125833856,-111.6934993,43.9587287,NAVTEQ,2008Q1,ONENTITY,N/A,TGS,NOT AVAILABLE,CHRISTIAN,BAPT,NOT AVAILABLE,0,NOT AVAILABLE,Y,N
1869,10579586,SOUTH VALLEY BAPTIST CHURCH,208-871-5026,1615 LINDER ROAD,KIDS INDEPENDENT DAY SCHOOL,KUNA,ID,83634,3032,ADA,16001,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,N/A,2008-12-01T00:00:00.000Z,ALT REF,2008-12-01T00:00:00.000Z,MANUAL,"HIGH VALUE OR SYMBOLIC TARGETS; PUBLIC VENUES; PUBLIC VENUES; HOUSES OF WORSHIP",813110,CHURCHES,126121403,-116.4140271,43.5044764,NAVTEQ,2008Q1,ONENTITY,N/A,TGS,NOT AVAILABLE,CHRISTIAN,BAPT,NOT AVAILABLE,0,NOT AVAILABLE,Y,N
1870,10586419,FIRST BAPTIST CHURCH,208-344-7809,607 NORTH 13TH STREET,NOT AVAILABLE,BOISE,ID,83702,5010,ADA,16001,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,N/A,2008-12-01T00:00:00.000Z,ALT REF,2008-12-01T00:00:00.000Z,MANUAL,"HIGH VALUE OR SYMBOLIC TARGETS; PUBLIC VENUES; PUBLIC VENUES; HOUSES OF WORSHIP",813110,CHURCHES,40569170,-116.2058134,43.6229133,NAVTEQ,2008Q1,ONENTITY,N/A,TGS,NOT AVAILABLE,CHRISTIAN,ABC,NOT AVAILABLE,0,NOT AVAILABLE,Y,N
1871,10586422,MOUNTAIN VIEW COMMUNITY FELLOWSHIP CHURCH,208-375-4841,3000 ESQUIRE DRIVE,NOT AVAILABLE,BOISE,ID,83704,6219,ADA,16001,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,N/A,2008-12-01T00:00:00.000Z,ALT REF,2008-12-01T00:00:00.000Z,MANUAL,"HIGH VALUE OR SYMBOLIC TARGETS; PUBLIC VENUES; PUBLIC VENUES; HOUSES OF WORSHIP",813110,CHURCHES,40568324,-116.2605203,43.6323365,NAVTEQ,2008Q1,ONENTITY,N/A,TGS,NOT AVAILABLE,CHRISTIAN,ABC,NOT AVAILABLE,0,NOT AVAILABLE,Y,N
1872,10586403,EASTWIND COMMUNITY CHURCH,208-387-0818,4750 SOUTH SURPRISE WAY,NOT AVAILABLE,BOISE,ID,83716,5630,ADA,16001,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,N/A,2008-12-01T00:00:00.000Z,ALT REF,2008-12-01T00:00:00.000Z,MANUAL,"HIGH VALUE OR SYMBOLIC TARGETS; PUBLIC VENUES; PUBLIC VENUES; HOUSES OF WORSHIP",813110,CHURCHES,40574038,-116.1248628,43.5575177,NAVTEQ,2008Q1,ONENTITY,N/A,TGS,NOT AVAILABLE,CHRISTIAN,ABC,NOT AVAILABLE,0,NOT AVAILABLE,Y,N
1873,10683969,BEGINNERS MIND SANGHA,208-383-9616,3113 ROSE HILL STREET,NOT AVAILABLE,BOISE,ID,83705,1651,ADA,16001,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,N/A,2008-12-01T00:00:00.000Z,ALT REF,2008-12-01T00:00:00.000Z,MANUAL,"HIGH VALUE OR SYMBOLIC TARGETS; PUBLIC VENUES; PUBLIC VENUES; HOUSES OF WORSHIP",813110,PLACES OF WORSHIP,40570801,-116.2204649,43.6005589,NAVTEQ,2008Q1,ONENTITY,N/A,TGS,NOT AVAILABLE,BUDDHIST,VIETNAMESE ZEN,NOT AVAILABLE,0,NOT AVAILABLE,N,N
1874,10685439,BUDDHA HEART UNITED STATES OF AMERICA - BOISE IDAHO,208-284-5561,2201 WOODLAWN AVENUE,FIRST CONGREGATIONAL UNITED CHURCH OF CHRIST,BOISE,ID,83702,3848,ADA,16001,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,N/A,2008-12-01T00:00:00.000Z,ALT REF,2008-12-01T00:00:00.000Z,MANUAL,"HIGH VALUE OR SYMBOLIC TARGETS; PUBLIC VENUES; PUBLIC VENUES; HOUSES OF WORSHIP",813110,PLACES OF WORSHIP,40568779,-116.2178994,43.6265784,NAVTEQ,2008Q1,ONENTITY,N/A,TGS,NOT AVAILABLE,BUDDHIST,"MAHAYANA, NON-SECTARIAN",NOT AVAILABLE,0,NOT AVAILABLE,N,N
1875,10586425,SAINT PAUL BAPTIST CHURCH,208-344-0674,1320 WEST BANNOCK STREET,NOT AVAILABLE,BOISE,ID,83702,5621,ADA,16001,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,N/A,2008-12-01T00:00:00.000Z,ALT REF,2008-12-01T00:00:00.000Z,MANUAL,"HIGH VALUE OR SYMBOLIC TARGETS; PUBLIC VENUES; PUBLIC VENUES; HOUSES OF WORSHIP",813110,CHURCHES,40569385,-116.2083247,43.6207382,NAVTEQ,2008Q1,ONENTITY,N/A,TGS,NOT AVAILABLE,CHRISTIAN,ABC,NOT AVAILABLE,0,NOT AVAILABLE,Y,N
1876,10586424,SECOND BAPTIST CHURCH,208-375-4031,10375 OVERLAND ROAD,NOT AVAILABLE,BOISE,ID,83709,1432,ADA,16001,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,N/A,2008-12-01T00:00:00.000Z,ALT REF,2008-12-01T00:00:00.000Z,MANUAL,"HIGH VALUE OR SYMBOLIC TARGETS; PUBLIC VENUES; PUBLIC VENUES; HOUSES OF WORSHIP",813110,CHURCHES,40576665,-116.3111217,43.5892449,NAVTEQ,2008Q1,ONENTITY,N/A,TGS,NOT AVAILABLE,CHRISTIAN,ABC,NOT AVAILABLE,0,NOT AVAILABLE,Y,N
1877,10579035,BROADWAY AVENUE BAPTIST CHURCH,208-336-7970,2530 BROADWAY AVENUE,NOT AVAILABLE,BOISE,ID,83706,4624,ADA,16001,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,N/A,2008-12-02T00:00:00.000Z,ALT REF,2008-12-02T00:00:00.000Z,MANUAL,"HIGH VALUE OR SYMBOLIC TARGETS; PUBLIC VENUES; PUBLIC VENUES; HOUSES OF WORSHIP",813110,CHURCHES,40573498,-116.1927643,43.5799377,NAVTEQ,2008Q1,ONENTITY,N/A,TGS,NOT AVAILABLE,CHRISTIAN,BAPT,NOT AVAILABLE,0,NOT AVAILABLE,Y,N
1878,10577043,EAGLE HEIGHTS BAPTIST CHURCH,208-939-8919,291 NORTH 1ST STREET,NOT AVAILABLE,EAGLE,ID,83616,5085,ADA,16001,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,N/A,2008-12-01T00:00:00.000Z,ALT REF,2008-12-01T00:00:00.000Z,MANUAL,"HIGH VALUE OR SYMBOLIC TARGETS; PUBLIC VENUES; PUBLIC VENUES; HOUSES OF WORSHIP",813110,CHURCHES,40566916,-116.3525805,43.6980733,NAVTEQ,2008Q1,ONENTITY,N/A,TGS,NOT AVAILABLE,CHRISTIAN,BAPT,NOT AVAILABLE,0,NOT AVAILABLE,Y,N
1879,10586404,FIRST BAPTIST CHURCH,208-886-2545,205 EAST 5TH STREET,NOT AVAILABLE,SHOSHONE,ID,83352,5289,LINCOLN,16063,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,N/A,2008-12-02T00:00:00.000Z,ALT REF,2008-12-02T00:00:00.000Z,MANUAL,"HIGH VALUE OR SYMBOLIC TARGETS; PUBLIC VENUES; PUBLIC VENUES; HOUSES OF WORSHIP",813110,CHURCHES,87096856,-114.4032219,42.9403405,NAVTEQ,2008Q1,ONENTITY,N/A,TGS,NOT AVAILABLE,CHRISTIAN,ABC,NOT AVAILABLE,0,NOT AVAILABLE,Y,N
